246
t_index	tf-idf
3	0.01480500386755173
76	0.03405158678006503
102	0.0273907672237976
222	0.028776780193948973
240	0.026051349612966988
249	0.1010044752919499
278	0.020979781506022116
601	0.03652174313964914
617	0.062057972857063624
634	0.026166306860829575
635	0.04210314763334123
678	0.02938671820569012
728	0.03405158678006503
866	0.034812290464272026
872	0.01743751898051168
887	0.062057972857063624
891	0.19896855269724936
918	0.018817814021626925
988	0.053145684308546944
1005	0.03072419781863747
1006	0.025713829206403173
1030	0.04264267530307587
1171	0.02325655525318335
1218	0.043812600308718336
1225	0.03683575103941725
1295	0.18617391857119092
1317	0.034812290464272026
1358	0.02848458130776138
1370	0.4272863266703272
1507	0.12534819572976283
1511	0.013866906307308951
1555	0.024966007928560463
1561	0.02325655525318335
1589	0.027923462490900556
1659	0.06632285089908312
1906	0.023522860198257584
1995	0.04210314763334123
2057	0.011355920832364948
2069	0.04829402339092872
2120	0.03072419781863747
2173	0.032894544180786855
2244	0.03563232765042484
2277	0.042532032811903715
2322	0.03621683821187424
2383	0.13264570179816623
2430	0.033857692193345404
2587	0.04018540134985605
2664	0.024661103000785563
2691	0.1010044752919499
2787	0.03507859540934626
2801	0.01636772727981188
2990	0.03507859540934626
3000	0.06924807619093921
3016	0.024462635160306216
3048	0.04663433062043494
3293	0.027008234759319873
3294	0.018478478675280904
3684	0.04210314763334123
3706	0.12411594571412725
3715	0.03267766054894157
3729	0.029544893870348053
3742	0.06632285089908312
3744	0.12411594571412725
3745	0.12411594571412725
3834	0.038194862502624556
3847	0.03246515870573771
3871	0.018646778001434144
3900	0.0263447294525498
3980	0.03652174313964914
4027	0.05174113656094473
4098	0.03205261628229655
4100	0.029868565053737146
4130	0.013105367789696882
4138	0.025937635170503334
4141	0.041589949097458265
4212	0.07184104661567313
4251	0.06632285089908312
4358	0.023344576549112966
4371	0.06632285089908312
4389	0.05050223764597495
4457	0.009518595097675915
4587	0.022996514032497146
4682	0.0465131105063667
4684	0.03455256162662152
4700	0.038194862502624556
4717	0.027008234759319873
4726	0.03455256162662152
4765	0.05280012111601981
4792	0.062057972857063624
4859	0.01636772727981188
4895	0.028316187990628985
4949	0.0344089058244858
4970	0.017521593528928018
4990	0.023814721431392547
4991	0.05903199373001392
5091	0.05477456474140943
5093	0.030202513212522823
5216	0.019843348957948596
5239	0.021193724138692187
5306	0.05903199373001392
5332	0.05352145922199167
5369	0.013138812916385707
5439	0.062057972857063624
5584	0.0303735492327156
5652	0.06859818385677813
5725	0.043421051023809984
5792	0.1269340168993619
5888	0.04663433062043494
5915	0.03246515870573771
5976	0.038946502434886274
5988	0.062057972857063624
6140	0.06632285089908312
6173	0.04686668129913654
6298	0.02225403670127886
6341	0.048391486250505926
6388	0.015620798874384431
6554	0.008078491879096988
6708	0.012027230770617537
6745	0.038194862502624556
6749	0.04663433062043494
6751	0.062057972857063624
6798	0.016098007796976236
6892	0.05903199373001392
6952	0.03267766054894157
7001	0.02423607677250742
7033	0.03054741242225255
7133	0.029531657674468356
7245	0.0671467830986045
7247	0.027261704457552334
7248	0.0736715020788345
7250	0.05903199373001392
7343	0.04403531267642715
7353	0.03507859540934626
7501	0.014649171632441565
7589	0.06632285089908312
7648	0.13756448141843325
7649	0.12411594571412725
7769	0.034640553390144393
7808	0.021338808969698177
7811	0.031620377476596746
7832	0.016009616659325036
7837	0.18617391857119092
7862	0.01793616870597134
7903	0.04264267530307587
7975	0.021193724138692187
8012	0.03311599411766659
8089	0.018617111513222963
8140	0.09267705773143818
8205	0.05476711568799443
8209	0.06632285089908312
8355	0.04110062908143673
8386	0.031843924246097846
8407	0.02713420612701779
8505	0.05152530056832695
8519	0.038194862502624556
8559	0.07789300486977255
8598	0.060405026425045645
8645	0.016976985693201524
8665	0.06676211010383659
8724	0.01641336068536348
8731	0.029705484523762243
8738	0.13264570179816623
8775	0.02388875738569264
8805	0.012584221778194689
8874	0.030202513212522823
8877	0.007185719248459546
8879	0.03357147054053394
8890	0.03405158678006503
8958	0.038946502434886274
9000	0.022334025554296824
9014	0.043812600308718336
9156	0.08545374392328416
9186	0.022660206217235374
9212	0.03311599411766659
9272	0.05640056132743646
9276	0.024561400989072942
9327	0.026883754212045637
9388	0.13264570179816623
9389	0.08911645357128674
9497	0.028776780193948973
9602	0.03749337038159201
9652	0.01777878197688337
9713	0.19642672675456238
9772	0.062057972857063624
9891	0.00852975608403897
9998	0.025733693792682796
10137	0.022095861036620926
10185	0.05877343641138024
10190	0.053278254583071755
10191	0.05696916261552276
10209	0.018478478675280904
10217	0.016098007796976236
10375	0.01842297203733398
10455	0.053145684308546944
10541	0.022660206217235374
10610	0.13264570179816623
10618	0.03652174313964914
10660	0.02388875738569264
10690	0.031086940091987193
10722	0.022174651543470505
10835	0.03246515870573771
10867	0.020165040191500002
10869	0.06632285089908312
10923	0.10348227312188946
10974	0.02938671820569012
10976	0.03833692521509757
11077	0.03652174313964914
11175	0.014649171632441565
11184	0.024561400989072942
11282	0.04264267530307587
11316	0.02036288583899572
11418	0.02765374300806491
11455	0.03405158678006503
11514	0.019717377590250683
11592	0.008372440686289312
11627	0.049932015857120926
11663	0.018703481553752146
11693	0.06623198823533318
11702	0.047226296328972336
11718	0.033342206782036185
11751	0.02862966613876737
11775	0.012776638427089542
11807	0.029705484523762243
11867	0.029705484523762243
12044	0.04663433062043494
12262	0.021786471570947503
12313	0.034299091928389064
12416	0.035920523307836565
12434	0.16884443199508012
12435	0.029544893870348053
12566	0.011104471006146694
12643	0.02834147048135565
12722	0.06632285089908312
12737	0.025937635170503334
12748	0.031497628904537736
12766	0.008372440686289312
12777	0.05903199373001392
12815	0.13264570179816623
12818	0.06632285089908312
12829	0.006702453036047799
12844	0.13264570179816623
12855	0.1331956364576794
12857	0.041589949097458265
12860	0.08890055878375107
12868	0.0896585094187722
12869	0.08890055878375107
