34
t_index	tf-idf
983	0.09401022028830307
1273	0.12387975475245692
1561	0.1461155951375524
1944	0.12271007437936561
1989	0.2066688659360368
2349	0.11302175214283938
2909	0.06443718599574953
3285	0.17630057275839428
4130	0.08233801580850883
4264	0.1512677004336814
4288	0.18268617805193835
4620	0.09277031119887735
6554	0.05075530902482079
6695	0.2792708961696018
7343	0.27666375560514883
7366	0.12232473675201488
7821	0.07481121251838543
8212	0.12080546947781738
8379	0.1930330782233801
8719	0.10819587033280725
8805	0.07906377511399404
8877	0.045146223636723506
8905	0.14722629717932945
9000	0.14031955292418888
9389	0.18663273656767182
9454	0.3708844582577031
9525	0.33780890621684373
10783	0.22945772390690627
11658	0.15494004604207381
11807	0.18663273656767182
11857	0.11822800346072039
11876	0.041315806362000586
12372	0.22945772390690627
12868	0.14082595552362118
