200
t_index	tf-idf
3	0.04771787048679179
67	0.04661553044674146
74	0.09513273541115698
408	0.08825969100428975
433	0.06216694827893007
503	0.08825969100428975
638	0.04735802928239484
690	0.07389713377351735
738	0.028155150911035903
764	0.06197377381647189
832	0.10000923802378923
863	0.03762084394928906
901	0.07250617029632833
902	0.019141299896881056
983	0.024113842501368728
1006	0.12431700620624746
1009	0.06872060539552503
1188	0.10000923802378923
1260	0.07272763469701334
1273	0.031775448308151724
1301	0.01789535869210373
1323	0.07272763469701334
1378	0.04661553044674146
1471	0.03974248603987425
1490	0.06694392867405326
1888	0.09845708131602879
2005	0.08338318839165751
2057	0.0732023259682756
2076	0.03303165352366815
2085	0.0565307475626671
2120	0.19805375337098888
2167	0.12629936904061115
2294	0.0293362961667804
2349	0.02899034511400098
2429	0.0565307475626671
2430	0.027281603326775896
2537	0.07884529222606448
2615	0.02398590971888647
2822	0.03692317291843559
2891	0.017412891077379318
2909	0.03305657937121624
2991	0.08704999065530238
2992	0.03958181172581335
3133	0.07980939586107075
3164	0.049228540658014394
3167	0.014086175892579449
3334	0.07389713377351735
3344	0.08138664659742255
3480	0.05788755255842361
3933	0.10000923802378923
3992	0.05336792656338195
4083	0.04312612955503138
4130	0.021119894613507554
4138	0.041799675531067844
4182	0.04613800553892412
4260	0.029959238142506065
4330	0.04499992632909473
4342	0.11504540084897664
4349	0.1357022641687622
4368	0.07389713377351735
4416	0.07163364137215804
4457	0.030679295469999878
4472	0.05319783986031882
4624	0.09513273541115698
4635	0.07163364137215804
4640	0.025942669722466803
4644	0.04696724145199194
4646	0.08338318839165751
4709	0.04414146374468917
4734	0.3653885213224747
4802	0.06963709957792306
4895	0.022816410642382455
4920	0.03167484852791165
4921	0.038053659289070736
4985	0.03548245184427996
4992	0.04456526114883349
5155	0.05885644558692867
5369	0.08469517180855131
5414	0.0561477018632059
5419	0.0765101439847903
5488	0.06476059696529082
5533	0.06548202555184504
5612	0.04544603137023744
5652	0.05527454234715066
5732	0.06872060539552503
5796	0.08825969100428975
5916	0.060978087677513865
6061	0.05039803973451842
6071	0.050098013969158355
6342	0.05988409435265856
6348	0.015765867093057967
6388	0.05034725179787223
6554	0.01301885607947148
6559	0.0293362961667804
6580	0.03560848226289537
6620	0.036787019469828236
6665	0.037908156136300414
6668	0.04478120054316762
6708	0.019382427906180322
6777	0.08080172113558483
6800	0.08564668079301682
6805	0.054101947477885284
6810	0.06406862279660414
6842	0.04980320630857021
6985	0.027912411490221625
7001	0.039057536995081465
7074	0.15030667797806757
7133	0.023795802905176574
7247	0.043933473242982635
7547	0.05373247853234558
7632	0.10266271749062564
7700	0.03228760246849831
7726	0.020177929332075423
7729	0.06702408936665014
7751	0.14207408784718453
7757	0.038053659289070736
7769	0.027912411490221625
7805	0.09734543987587013
7811	0.016985890836528676
7821	0.03837850375145279
8015	0.07272763469701334
8035	0.036253085148164166
8037	0.013389937854365134
8041	0.04787173566225789
8060	0.024569367388943192
8089	0.0300023196202326
8105	0.03187664868765197
8414	0.034745335137015255
8505	0.0138392264833128
8558	0.1130614951253342
8589	0.04840149794028345
8645	0.02735918247005067
8672	0.062147586754017874
8719	0.08325748525541261
8865	0.036253085148164166
8914	0.05568302026248209
8917	0.0345065845251117
8943	0.05788755255842361
8950	0.05988409435265856
8955	0.20661697980013938
9006	0.1067358531267639
9068	0.030050128511568373
9156	0.045904194753142585
9233	0.06963709957792306
9327	0.04332438927965226
9495	0.016985890836528676
9514	0.03820042222506915
9533	0.07515333898903379
9704	0.04198293151284611
9826	0.0492709065883203
9998	0.03110326106290288
10131	0.029600473148239114
10139	0.09513273541115698
10203	0.0565307475626671
10211	0.028484307141062516
10224	0.0345065845251117
10311	0.06548202555184504
10375	0.05937891009849934
10452	0.05917762656987658
10473	0.05301104994579134
10477	0.03157484226015279
10655	0.06548202555184504
10658	0.05231907577710466
10665	0.037908156136300414
10771	0.04499992632909473
10783	0.05885644558692867
10873	0.021079693341024205
10880	0.037198805222660204
10948	0.0183005814920689
10980	0.10688228243065645
11016	0.030795347997772123
11401	0.03147542254279166
11418	0.08913052229766698
11465	0.12221967640050135
11469	0.10688228243065645
11592	0.013492567914903435
11605	0.049228540658014394
11658	0.0794849720797485
11710	0.05301104994579134
11775	0.020590132335482
11857	0.030325760815792992
11867	0.04787173566225789
11876	0.010597601456256663
11889	0.03216543537362883
12146	0.060978087677513865
12188	0.04300166458019159
12193	0.021445885683742002
12262	0.035109887105978885
12270	0.05301104994579134
12327	0.0794849720797485
12340	0.17129336158603364
12488	0.1584723804994763
12516	0.02775249508513753
12566	0.05368607607631119
12659	0.0687769170388493
12739	0.020747329875206482
12786	0.12195617535502773
12816	0.10000923802378923
12829	0.021602614141756536
12850	0.04198293151284611
