355
t_index	tf-idf
26	0.053573025031094144
192	0.034662802247045536
267	0.034026180432592326
277	0.018601437175056437
407	0.04482630669341775
596	0.08286493209130724
603	0.04391649579119832
612	0.02019610028238528
632	0.0199111301837778
659	0.04482630669341775
660	0.02142952825656925
714	0.034662802247045536
738	0.031710569405833826
807	0.026669188867573343
854	0.07252704218612631
871	0.018066018939947023
872	0.007912494410197785
875	0.02451065507670715
901	0.020415553381314948
945	0.0482310505855202
960	0.03499777659504391
1006	0.023335949350115095
1044	0.05305553435803189
1061	0.05631917750323366
1154	0.03342937427286156
1173	0.031834711165532714
1183	0.03433918517508098
1203	0.012139016609527748
1206	0.021679650584709217
1241	0.06999555319008782
1346	0.04308590351275738
1374	0.046956388035856
1475	0.02142952825656925
1553	0.051442943688655894
1587	0.029273919651155465
1754	0.053573025031094144
1860	0.03135732222390215
1888	0.08316764453952855
1894	0.023642257642395505
1912	0.03687553163287178
1917	0.03976104116949222
1944	0.01772506164635611
1955	0.04391649579119832
2025	0.03342937427286156
2057	0.010305784923779284
2069	0.014609348594975079
2076	0.018601437175056437
2131	0.051442943688655894
2185	0.06018966202633229
2218	0.05631917750323366
2219	0.02451065507670715
2233	0.01923383985601316
2238	0.0964621011710404
2265	0.03976104116949222
2349	0.01632561575928666
2437	0.028906728636126294
2464	0.016820326941746545
2535	0.03259878199442062
2587	0.03646926651751924
2615	0.02701483850348252
2656	0.03976104116949222
2729	0.15175755409296451
2730	0.15796516351470732
2755	0.04482630669341775
2778	0.02229009164088815
2835	0.05631917750323366
2872	0.050192940226623683
2891	0.029417673491266623
2909	0.027923210865996376
2913	0.06093740130396473
2918	0.01652043454936963
2992	0.0445801832817763
3000	0.020948125949573536
3028	0.03729985879596018
3135	0.038209669698179606
3167	0.03966242799726387
3187	0.022942252754524797
3193	0.015673454645650012
3195	0.08043821183287025
3203	0.02451065507670715
3216	0.022846314365265064
3238	0.01936550800394434
3294	0.016769686030509913
3319	0.037743929067183435
3414	0.04583205598489691
3481	0.04308590351275738
3741	0.03112729207194529
3809	0.016769686030509913
3843	0.08783299158239664
3886	0.05512952588962336
3889	0.02559246683740459
3900	0.04781701451093852
3907	0.04970254050799552
3917	0.03342937427286156
3946	0.04352900520913526
3959	0.0298526295222811
3981	0.013086213157629631
4020	0.03286769525260566
4057	0.037743929067183435
4058	0.06018966202633229
4078	0.0298526295222811
4098	0.029088558693393194
4101	0.06018966202633229
4108	0.046956388035856
4130	0.011893452215932134
4200	0.050460980825239636
4208	0.04583205598489691
4212	0.03259878199442062
4304	0.03425989450516221
4336	0.029462951360503205
4339	0.04095582217031912
4442	0.020268692186438845
4457	0.01727673084398539
4472	0.014978909174216591
4501	0.0517009537025026
4527	0.031834711165532714
4589	0.05631917750323366
4617	0.023235992527042962
4618	0.06180534979930342
4620	0.01340036254780602
4652	0.05631917750323366
4663	0.032082667687791486
4673	0.026388410114535025
4735	0.4361089207815468
4737	0.02451065507670715
4837	0.06018966202633229
4920	0.017837366346168528
4930	0.037743929067183435
4990	0.0324186916298539
5012	0.026669188867573343
5039	0.1607190750932824
5091	0.016569766904026277
5093	0.027409543437354186
5147	0.06018966202633229
5320	0.035705195688631335
5383	0.04583205598489691
5417	0.053573025031094144
5449	0.046956388035856
5469	0.019499017724058414
5544	0.0127488710087062
5578	0.02521807417029457
5720	0.04095582217031912
5753	0.07068986893312028
5756	0.04033975104061786
5913	0.021850115639245313
5925	0.022200459157172017
5934	0.015319866467807504
5970	0.013017784266891236
5978	0.019771773119296884
6086	0.026958477350954937
6223	0.06018966202633229
6227	0.02756476294481168
6250	0.03976104116949222
6298	0.02019610028238528
6325	0.05631917750323366
6348	0.008878386485607582
6544	0.02142952825656925
6554	0.029325741538172613
6570	0.034662802247045536
6603	0.061478827208034374
6612	0.03152787347806151
6620	0.02071623302282681
6625	0.042298788082766006
6629	0.04232183268386947
6634	0.0970117114727462
6665	0.021347589647195957
6668	0.02521807417029457
6708	0.010915015645176093
6726	0.036839214235579065
6798	0.014609348594975079
6941	0.06018966202633229
6985	0.01571858848566727
6986	0.023958721630937742
7000	0.03499777659504391
7001	0.032992277548528084
7006	0.03499777659504391
7017	0.09940508101599103
7056	0.04857207580882713
7067	0.04033975104061786
7091	0.06018966202633229
7133	0.01340036254780602
7187	0.017669400909175428
7206	0.0478425458084774
7327	0.012916051978477726
7481	0.015855284702916913
7483	0.02142952825656925
7498	0.18676375243167173
7501	0.09306145231977764
7519	0.06366942233106543
7531	0.019634421262129373
7574	0.015628533200959794
7769	0.01571858848566727
7771	0.06018966202633229
7778	0.02710647705014158
7811	0.04782715176999221
7826	0.02788298539138236
7832	0.07264565702717962
7862	0.03255505207706978
7947	0.038209669698179606
8003	0.03025889463763365
8020	0.053573025031094144
8036	0.010487121518336761
8041	0.026958477350954937
8060	0.013835987459387548
8089	0.011263665887869936
8103	0.013155136124058742
8110	0.034026180432592326
8112	0.05030905809152974
8291	0.06018966202633229
8297	0.03534493446656014
8335	0.03607958835574135
8342	0.260790255955365
8388	0.11598836832818393
8446	0.04583205598489691
8464	0.021679650584709217
8516	0.04095582217031912
8546	0.2180544603907734
8549	0.029273919651155465
8645	0.015407043232422398
8724	0.08937323582831463
8729	0.03090267489965171
8748	0.051442943688655894
8755	0.06018966202633229
8757	0.06018966202633229
8777	0.014609348594975079
8778	0.023436963936984686
8805	0.01142049905011577
8865	0.020415553381314948
8877	0.07173343844987772
8879	0.045700435932021506
8937	0.03607958835574135
8964	0.037743929067183435
8967	0.03005360093222283
8990	0.033144404174254086
9124	0.02710647705014158
9261	0.017837366346168528
9269	0.02788298539138236
9288	0.0482310505855202
9307	0.03873101600788868
9316	0.0298526295222811
9329	0.020268692186438845
9443	0.022898763889417768
9449	0.02855314045828378
9458	0.024857812948223385
9489	0.030468700651982365
9495	0.009565430353998443
9503	0.02102669256082622
9525	0.17078380085604378
9534	0.028046165251807396
9580	0.043949134202718225
9589	0.041614413590282055
9595	0.029088558693393194
9627	0.03921541898965876
9668	0.026958477350954937
9692	0.027409543437354186
9784	0.06018966202633229
9820	0.01632561575928666
9826	0.0277464061193306
9891	0.011611453569295858
10006	0.05305553435803189
10038	0.02855314045828378
10116	0.01750433991969112
10133	0.023539058914255565
10135	0.019841197348066563
10137	0.020052551872335202
10203	0.031834711165532714
10209	0.033539372061019826
10217	0.029218697189950158
10337	0.03729985879596018
10375	0.016719312354876954
10419	0.020052551872335202
10420	0.03286769525260566
10430	0.038209669698179606
10477	0.017781048841339547
10558	0.01580950145265753
10626	0.04232183268386947
10664	0.06018966202633229
10696	0.02071623302282681
10722	0.0201240562469794
10736	0.030468700651982365
10738	0.027256807548846674
10772	0.03646926651751924
10784	0.04095582217031912
10805	0.03646926651751924
10837	0.046956388035856
10853	0.0203418403557168
10873	0.005935406640656922
10896	0.03499777659504391
10978	0.051442943688655894
11077	0.033144404174254086
11092	0.035705195688631335
11115	0.06685874854572312
11116	0.02611565471929655
11123	0.037743929067183435
11135	0.03233723715758207
11147	0.03342937427286156
11176	0.038209669698179606
11202	0.022657282655917325
11250	0.037743929067183435
11258	0.03433918517508098
11279	0.024624977274018446
11301	0.04391649579119832
11346	0.037743929067183435
11401	0.01772506164635611
11425	0.051442943688655894
11437	0.04112941875003887
11454	0.03180257719239653
11514	0.017894018081469013
11519	0.019499017724058414
11545	0.05631917750323366
11553	0.02611565471929655
11577	0.022564152264730613
11592	0.03799100675045272
11623	0.011833035625769046
11627	0.022657282655917325
11635	0.07141039137726267
11636	0.026172426315259262
11678	0.04095582217031912
11736	0.03025889463763365
11751	0.025982144999182482
11775	0.011595122018040402
11786	0.041614413590282055
11831	0.08783299158239664
11833	0.12646213257962913
11850	0.051442943688655894
11876	0.029839653281903522
12052	0.02756476294481168
12068	0.03372311404537972
12090	0.04583205598489691
12127	0.04033975104061786
12170	0.03135732222390215
12228	0.032082667687791486
12246	0.053573025031094144
12252	0.03607958835574135
12260	0.053573025031094144
12311	0.046956388035856
12323	0.07092677292718651
12332	0.034026180432592326
12354	0.03286769525260566
12406	0.03090267489965171
12434	0.06810248258862944
12489	0.01632561575928666
12537	0.04880563044758856
12564	0.017342084635699605
12566	0.020155175713365347
12584	0.01835975871246518
12612	0.032269387214874726
12638	0.0203418403557168
12685	0.031834711165532714
12698	0.022564152264730613
12699	0.05849705317217523
12739	0.011683646201583412
12766	0.030392805400362176
12829	0.012165290771379034
12839	0.018008340278780302
