49
t_index	tf-idf
91	0.10067637619793351
241	0.32193142676473885
738	0.09922282941395469
1123	0.10752883930691029
1203	0.07596631639662373
1240	0.08681890526766013
1515	0.21104022128448224
1737	0.08589271887738918
2391	0.3352615373013043
2577	0.07916375246928403
2615	0.08452981963746917
2737	0.16513943233187656
2878	0.19479549243318037
3115	0.11602661822220764
3365	0.09373844605432956
3761	0.1992225415440857
4200	0.10526209160538275
4472	0.09373844605432956
4949	0.06513972020174555
5484	0.07330240510865053
5934	0.09587216664108072
5970	0.08146566976648385
6348	0.055561198946527564
6612	0.09865117121873347
7340	0.1036940796556447
7366	0.11057562100637333
7420	0.26042420165881214
7501	0.08319732218676429
7531	0.12287277510542455
7805	0.17152971414626436
7832	0.09092372379218672
8023	0.15858625755197614
8401	0.3018313069977529
8905	0.13308542222393194
9260	0.09724551046980784
9480	0.18936103621856765
9894	0.08895686874837452
9998	0.036537465517572955
10948	0.06449389958169184
11209	0.12160620132394079
11454	0.09951072310624477
11544	0.07057417641635827
11623	0.07405147856657086
11777	0.154103818705503
11889	0.05667782632719214
12196	0.09347701095203259
12829	0.03806537043001291
12834	0.09042590569853116
12835	0.2545996484326598
